Observer,Point,StartTime,Site,Bird_Point,Visit,Date,Cloud,Temp,Wind,Aou_Code,Distance,Detection,Flyover,Sex
JSC,2,553,GI25SE,GI25SE2,3,62814,100,21.6,0,RWBL,60,S,,
JSC,2,553,GI25SE,GI25SE2,3,62814,100,21.6,0,NESP,58,S,,
JSC,2,553,GI25SE,GI25SE2,3,62814,100,21.6,0,BOBO,72,S,,
JSC,2,553,GI25SE,GI25SE2,3,62814,100,21.6,0,SAVS,26,S,,
JSC,2,553,GI25SE,GI25SE2,3,62814,100,21.6,0,BOBO,56,S,,
JSC,2,553,GI25SE,GI25SE2,3,62814,100,21.6,0,SEWR,53,S,,
JSC,2,553,GI25SE,GI25SE2,3,62814,100,21.6,0,RWBL,70,S,,
JSC,2,553,GI25SE,GI25SE2,3,62814,100,21.6,0,SAVS,49,V,,
JSC,2,553,GI25SE,GI25SE2,3,62814,100,21.6,0,BOBO,67,V,,M
JSC,3,846,GI25SE,GI25SE3,1,60614,70,15.5,9.9,SAVS,34,S,,
JSC,3,846,GI25SE,GI25SE3,1,60614,70,15.5,9.9,SAVS,43,S,,
JSC,3,846,GI25SE,GI25SE3,1,60614,70,15.5,9.9,SAVS,38,S,,
JSC,3,846,GI25SE,GI25SE3,1,60614,70,15.5,9.9,WEME,52,S,,
JSC,3,846,GI25SE,GI25SE3,1,60614,70,15.5,9.9,BOBO,76,V,,M
JSC,3,846,GI25SE,GI25SE3,1,60614,70,15.5,9.9,SAVS,29,V,,
JSC,3,846,GI25SE,GI25SE3,1,60614,70,15.5,9.9,BOBO,72,V,,M
JSC,3,539,GI25SE,GI25SE3,2,61614,3,13.1,6.8,SEWR,27,S,,
JSC,3,539,GI25SE,GI25SE3,2,61614,3,13.1,6.8,BOBO,35,S,,
JSC,3,539,GI25SE,GI25SE3,2,61614,3,13.1,6.8,SEWR,23,S,,
JSC,3,539,GI25SE,GI25SE3,2,61614,3,13.1,6.8,SAVS,19,S,,
JSC,3,539,GI25SE,GI25SE3,2,61614,3,13.1,6.8,BOBO,55,S,,
JSC,3,539,GI25SE,GI25SE3,2,61614,3,13.1,6.8,BOBO,45,V,,M
JSC,3,539,GI25SE,GI25SE3,2,61614,3,13.1,6.8,SAVS,15,V,,
JSC,3,539,GI25SE,GI25SE3,2,61614,3,13.1,6.8,SEWR,27,S,,
JSC,3,539,GI25SE,GI25SE3,2,61614,3,13.1,6.8,BOBO,68,V,,M
JSC,3,616,GI25SE,GI25SE3,3,62814,100,22.5,0,SEWR,23,S,,
JSC,3,616,GI25SE,GI25SE3,3,62814,100,22.5,0,LCSP,26,S,,
JSC,3,616,GI25SE,GI25SE3,3,62814,100,22.5,0,SAVS,40,S,,
JSC,3,616,GI25SE,GI25SE3,3,62814,100,22.5,0,SAVS,56,S,,
JSC,3,616,GI25SE,GI25SE3,3,62814,100,22.5,0,SAVS,10,S,,
JSC,3,616,GI25SE,GI25SE3,3,62814,100,22.5,0,SEWR,42,S,,
JSC,3,616,GI25SE,GI25SE3,3,62814,100,22.5,0,BOBO,53,S,,
JSC,3,616,GI25SE,GI25SE3,3,62814,100,22.5,0,SAVS,50,V,,
JSC,3,616,GI25SE,GI25SE3,3,62814,100,22.5,0,LCSP,34,S,,
JSC,4,835,GI25SE,GI25SE4,1,60614,85,16.3,10.9,SEWR,52,S,,
JSC,4,835,GI25SE,GI25SE4,1,60614,85,16.3,10.9,SAVS,32,S,,
JSC,4,835,GI25SE,GI25SE4,1,60614,85,16.3,10.9,BOBO,51,S,,
JSC,4,835,GI25SE,GI25SE4,1,60614,85,16.3,10.9,BOBO,53,S,,
JSC,4,835,GI25SE,GI25SE4,1,60614,85,16.3,10.9,BOBO,65,V,,M
JSC,4,835,GI25SE,GI25SE4,1,60614,85,16.3,10.9,SAVS,41,S,,
JSC,4,835,GI25SE,GI25SE4,1,60614,85,16.3,10.9,SAVS,44,S,,
JSC,4,835,GI25SE,GI25SE4,1,60614,85,16.3,10.9,SAVS,42,S,,
JSC,4,835,GI25SE,GI25SE4,1,60614,85,16.3,10.9,SAVS,50,S,,
JSC,4,529,GI25SE,GI25SE4,2,61614,6,13.1,5.6,SEWR,23,S,,
JSC,4,529,GI25SE,GI25SE4,2,61614,6,13.1,5.6,SEWR,27,S,,
JSC,4,529,GI25SE,GI25SE4,2,61614,6,13.1,5.6,BOBO,76,V,,M
JSC,4,529,GI25SE,GI25SE4,2,61614,6,13.1,5.6,BOBO,43,V,,M
JSC,4,529,GI25SE,GI25SE4,2,61614,6,13.1,5.6,SAVS,24,S,,
JSC,4,529,GI25SE,GI25SE4,2,61614,6,13.1,5.6,SAVS,20,S,,
JSC,4,529,GI25SE,GI25SE4,2,61614,6,13.1,5.6,SAVS,27,S,,
JSC,4,529,GI25SE,GI25SE4,2,61614,6,13.1,5.6,SAVS,18,S,,
JSC,4,529,GI25SE,GI25SE4,2,61614,6,13.1,5.6,BOBO,17,V,,M
JSC,4,529,GI25SE,GI25SE4,2,61614,6,13.1,5.6,SAVS,54,V,,
JSC,4,639,GI25SE,GI25SE4,3,62814,100,22.1,3.3,YERA,89,S,,M
JSC,4,639,GI25SE,GI25SE4,3,62814,100,22.1,3.3,BOBO,27,V,,
JSC,4,639,GI25SE,GI25SE4,3,62814,100,22.1,3.3,SEWR,35,S,,M
JSC,4,639,GI25SE,GI25SE4,3,62814,100,22.1,3.3,BOBO,37,V,,
JSC,4,639,GI25SE,GI25SE4,3,62814,100,22.1,3.3,LCSP,25,S,,
JSC,4,639,GI25SE,GI25SE4,3,62814,100,22.1,3.3,LCSP,36,S,,
JSC,4,639,GI25SE,GI25SE4,3,62814,100,22.1,3.3,SEWR,43,S,,
JSC,4,639,GI25SE,GI25SE4,3,62814,100,22.1,3.3,CCSP,53,S,,
JSC,4,639,GI25SE,GI25SE4,3,62814,100,22.1,3.3,SAVS,34,S,,
JSC,4,639,GI25SE,GI25SE4,3,62814,100,22.1,3.3,SAVS,46,S,,
JSC,4,639,GI25SE,GI25SE4,3,62814,100,22.1,3.3,WEME,56,S,,
JSC,5,822,GI25SE,GI25SE5,1,60614,90,14.4,8.8,SAVS,28,V,,
JSC,5,822,GI25SE,GI25SE5,1,60614,90,14.4,8.8,SAVS,35,S,,
JSC,5,822,GI25SE,GI25SE5,1,60614,90,14.4,8.8,SAVS,36,S,,
JSC,5,822,GI25SE,GI25SE5,1,60614,90,14.4,8.8,BOBO,70,S,,
JSC,5,822,GI25SE,GI25SE5,1,60614,90,14.4,8.8,SORA,63,S,,
JSC,5,822,GI25SE,GI25SE5,1,60614,90,14.4,8.8,BOBO,65,V,,M
JSC,5,822,GI25SE,GI25SE5,1,60614,90,14.4,8.8,SAVS,41,V,,
JSC,5,822,GI25SE,GI25SE5,1,60614,90,14.4,8.8,RWBL,53,V,,M
JSC,5,822,GI25SE,GI25SE5,1,60614,90,14.4,8.8,WISN,68,S,,
JSC,5,822,GI25SE,GI25SE5,1,60614,90,14.4,8.8,BOBO,96,V,,M
JSC,5,822,GI25SE,GI25SE5,1,60614,90,14.4,8.8,SEWR,65,S,,
JSC,5,618,GI25SE,GI25SE5,2,61614,1,13.7,6.7,BOBO,14,V,,M
JSC,5,618,GI25SE,GI25SE5,2,61614,1,13.7,6.7,BOBO,68,V,,M
JSC,5,618,GI25SE,GI25SE5,2,61614,1,13.7,6.7,BOBO,54,S,,
JSC,5,618,GI25SE,GI25SE5,2,61614,1,13.7,6.7,SEWR,43,S,,
JSC,5,618,GI25SE,GI25SE5,2,61614,1,13.7,6.7,SEWR,52,S,,
JSC,5,618,GI25SE,GI25SE5,2,61614,1,13.7,6.7,SEWR,55,S,,
JSC,5,618,GI25SE,GI25SE5,2,61614,1,13.7,6.7,SORA,63,S,,
JSC,5,618,GI25SE,GI25SE5,2,61614,1,13.7,6.7,SORA,59,S,,
JSC,5,618,GI25SE,GI25SE5,2,61614,1,13.7,6.7,SAVS,23,S,,
JSC,5,618,GI25SE,GI25SE5,2,61614,1,13.7,6.7,SAVS,28,S,,
JSC,5,618,GI25SE,GI25SE5,2,61614,1,13.7,6.7,BOBO,90,V,,M
JSC,5,618,GI25SE,GI25SE5,2,61614,1,13.7,6.7,BOBO,12,V,,M
JSC,5,618,GI25SE,GI25SE5,2,61614,1,13.7,6.7,SAVS,18,V,,
JSC,5,627,GI25SE,GI25SE5,3,62814,100,22,6.3,SAVS,7,V,,
JSC,5,627,GI25SE,GI25SE5,3,62814,100,22,6.3,SAVS,27,V,,
JSC,5,627,GI25SE,GI25SE5,3,62814,100,22,6.3,SEWR,28,S,,
JSC,5,627,GI25SE,GI25SE5,3,62814,100,22,6.3,SAVS,36,S,,
JSC,5,627,GI25SE,GI25SE5,3,62814,100,22,6.3,SEWR,40,S,,
JSC,5,627,GI25SE,GI25SE5,3,62814,100,22,6.3,SAVS,29,V,,
JSC,5,627,GI25SE,GI25SE5,3,62814,100,22,6.3,BOBO,74,S,,
JSC,5,627,GI25SE,GI25SE5,3,62814,100,22,6.3,WEME,68,S,,
JSC,5,627,GI25SE,GI25SE5,3,62814,100,22,6.3,BOBO,69,S,,
JSC,1,534,LA16NW,LA16NW1,1,60914,95,12.3,0,RWBL,31,V,,M
JSC,1,534,LA16NW,LA16NW1,1,60914,95,12.3,0,RWBL,49,V,,M
JSC,1,534,LA16NW,LA16NW1,1,60914,95,12.3,0,SAVS,32,S,,
JSC,1,534,LA16NW,LA16NW1,1,60914,95,12.3,0,SAVS,36,S,,
JSC,1,534,LA16NW,LA16NW1,1,60914,95,12.3,0,SAVS,28,S,,
JSC,1,534,LA16NW,LA16NW1,1,60914,95,12.3,0,RWBL,35,V,,M
JSC,1,534,LA16NW,LA16NW1,1,60914,95,12.3,0,RWBL,56,V,,M
JSC,1,534,LA16NW,LA16NW1,1,60914,95,12.3,0,RWBL,67,V,,M
JSC,1,534,LA16NW,LA16NW1,1,60914,95,12.3,0,WEME,89,S,,
JSC,1,534,LA16NW,LA16NW1,1,60914,95,12.3,0,WEME,78,S,,
JSC,1,534,LA16NW,LA16NW1,1,60914,95,12.3,0,SAVS,34,S,,
JSC,1,534,LA16NW,LA16NW1,1,60914,95,12.3,0,RWBL,28,V,,M
JSC,1,957,LA16NW,LA16NW1,2,62014,80,21.5,7.4,SAVS,38,S,,
JSC,1,957,LA16NW,LA16NW1,2,62014,80,21.5,7.4,SAVS,42,S,,
JSC,1,957,LA16NW,LA16NW1,2,62014,80,21.5,7.4,RWBL,57,V,,M
JSC,1,957,LA16NW,LA16NW1,2,62014,80,21.5,7.4,WEME,29,S,,
JSC,1,957,LA16NW,LA16NW1,2,62014,80,21.5,7.4,WEME,38,S,,
JSC,1,957,LA16NW,LA16NW1,2,62014,80,21.5,7.4,SORA,64,S,,
JSC,1,957,LA16NW,LA16NW1,2,62014,80,21.5,7.4,SAVS,23,S,,
JSC,1,957,LA16NW,LA16NW1,2,62014,80,21.5,7.4,BOBO,79,S,,
JSC,1,957,LA16NW,LA16NW1,2,62014,80,21.5,7.4,SEWR,42,S,,
JSC,1,912,LA16NW,LA16NW1,3,70314,0,22.3,0,RWBL,54,S,,
JSC,1,912,LA16NW,LA16NW1,3,70314,0,22.3,0,SAVS,36,S,,
JSC,1,912,LA16NW,LA16NW1,3,70314,0,22.3,0,SAVS,43,S,,
JSC,1,912,LA16NW,LA16NW1,3,70314,0,22.3,0,BOBO,48,S,,
JSC,1,912,LA16NW,LA16NW1,3,70314,0,22.3,0,CCSP,51,V,,
JSC,2,548,LA16NW,LA16NW2,1,60914,94,12.3,0,RWBL,27,V,,M
JSC,2,548,LA16NW,LA16NW2,1,60914,94,12.3,0,RWBL,29,V,,M
JSC,2,548,LA16NW,LA16NW2,1,60914,94,12.3,0,BOBO,53,S,,
JSC,2,548,LA16NW,LA16NW2,1,60914,94,12.3,0,RWBL,59,S,,
JSC,2,548,LA16NW,LA16NW2,1,60914,94,12.3,0,LCSP,30,S,,
JSC,2,548,LA16NW,LA16NW2,1,60914,94,12.3,0,RWBL,52,S,,
JSC,2,548,LA16NW,LA16NW2,1,60914,94,12.3,0,RWBL,64,S,,
JSC,2,548,LA16NW,LA16NW2,1,60914,94,12.3,0,SAVS,56,S,,
JSC,2,548,LA16NW,LA16NW2,1,60914,94,12.3,0,RWBL,28,V,,M
JSC,2,548,LA16NW,LA16NW2,1,60914,94,12.3,0,RWBL,33,V,,M
JSC,2,548,LA16NW,LA16NW2,1,60914,94,12.3,0,SAVS,34,S,,
JSC,2,548,LA16NW,LA16NW2,1,60914,94,12.3,0,SEWR,36,S,,
JSC,2,901,LA16NW,LA16NW2,2,62014,35,21.2,6.3,RWBL,13,V,,M
JSC,2,901,LA16NW,LA16NW2,2,62014,35,21.2,6.3,RWBL,25,V,,M
JSC,2,901,LA16NW,LA16NW2,2,62014,35,21.2,6.3,SAVS,40,S,,
JSC,2,901,LA16NW,LA16NW2,2,62014,35,21.2,6.3,SORA,35,S,,
JSC,2,901,LA16NW,LA16NW2,2,62014,35,21.2,6.3,WEME,48,S,,
JSC,2,901,LA16NW,LA16NW2,2,62014,35,21.2,6.3,RWBL,37,S,,
JSC,2,901,LA16NW,LA16NW2,2,62014,35,21.2,6.3,RWBL,46,S,,
JSC,2,901,LA16NW,LA16NW2,2,62014,35,21.2,6.3,SAVS,24,V,,
JSC,2,901,LA16NW,LA16NW2,2,62014,35,21.2,6.3,BOBO,89,S,,
JSC,2,901,LA16NW,LA16NW2,2,62014,35,21.2,6.3,BOBO,93,S,,
JSC,2,822,LA16NW,LA16NW2,3,70314,0,21.1,0,RWBL,10,V,,M
JSC,2,822,LA16NW,LA16NW2,3,70314,0,21.1,0,MAWR,24,S,,
JSC,2,822,LA16NW,LA16NW2,3,70314,0,21.1,0,RWBL,62,V,,M
JSC,2,822,LA16NW,LA16NW2,3,70314,0,21.1,0,SAVS,28,S,,
JSC,2,822,LA16NW,LA16NW2,3,70314,0,21.1,0,SAVS,52,S,,
JSC,2,822,LA16NW,LA16NW2,3,70314,0,21.1,0,LCSP,41,S,,
JSC,2,822,LA16NW,LA16NW2,3,70314,0,21.1,0,SEWR,37,S,,
JSC,2,822,LA16NW,LA16NW2,3,70314,0,21.1,0,SAVS,28,S,,
JSC,3,601,LA16NW,LA16NW3,1,60914,90,12,2,SEWR,34,S,,
JSC,3,601,LA16NW,LA16NW3,1,60914,90,12,2,SEWR,38,S,,
JSC,3,601,LA16NW,LA16NW3,1,60914,90,12,2,BOBO,65,S,,
JSC,3,601,LA16NW,LA16NW3,1,60914,90,12,2,RWBL,49,V,,M
JSC,3,601,LA16NW,LA16NW3,1,60914,90,12,2,WEME,46,S,,
JSC,3,601,LA16NW,LA16NW3,1,60914,90,12,2,LCSP,27,S,,
JSC,3,601,LA16NW,LA16NW3,1,60914,90,12,2,SAVS,46,S,,
JSC,3,601,LA16NW,LA16NW3,1,60914,90,12,2,SAVS,52,S,,
JSC,3,601,LA16NW,LA16NW3,1,60914,90,12,2,BOBO,63,V,,M
JSC,3,601,LA16NW,LA16NW3,1,60914,90,12,2,RWBL,58,V,,M
JSC,3,601,LA16NW,LA16NW3,1,60914,90,12,2,SAVS,46,S,,
JSC,3,601,LA16NW,LA16NW3,1,60914,90,12,2,SORA,92,S,,
JSC,3,912,LA16NW,LA16NW3,2,62014,38,20.5,9.3,SAVS,26,V,,
JSC,3,912,LA16NW,LA16NW3,2,62014,38,20.5,9.3,SAVS,34,S,,
JSC,3,912,LA16NW,LA16NW3,2,62014,38,20.5,9.3,LCSP,32,S,,
JSC,3,912,LA16NW,LA16NW3,2,62014,38,20.5,9.3,BOBO,56,S,,
JSC,3,912,LA16NW,LA16NW3,2,62014,38,20.5,9.3,WEME,63,S,,
JSC,3,912,LA16NW,LA16NW3,2,62014,38,20.5,9.3,SAVS,11,V,,
JSC,3,912,LA16NW,LA16NW3,2,62014,38,20.5,9.3,BOBO,68,S,,
JSC,3,912,LA16NW,LA16NW3,2,62014,38,20.5,9.3,SEWR,58,S,,
JSC,3,848,LA16NW,LA16NW3,3,70314,0,21.7,0,SEWR,32,S,,
JSC,3,848,LA16NW,LA16NW3,3,70314,0,21.7,0,SAVS,43,S,,
JSC,3,848,LA16NW,LA16NW3,3,70314,0,21.7,0,SAVS,31,S,,
JSC,3,848,LA16NW,LA16NW3,3,70314,0,21.7,0,WEME,64,S,,
JSC,3,848,LA16NW,LA16NW3,3,70314,0,21.7,0,WEME,38,S,,
JSC,3,848,LA16NW,LA16NW3,3,70314,0,21.7,0,SAVS,20,S,,
JSC,3,848,LA16NW,LA16NW3,3,70314,0,21.7,0,BOBO,90,S,,
JSC,3,848,LA16NW,LA16NW3,3,70314,0,21.7,0,LCSP,26,S,,
JSC,4,614,LA16NW,LA16NW4,1,60914,68,12,5.7,BOBO,56,V,,M
JSC,4,614,LA16NW,LA16NW4,1,60914,68,12,5.7,RWBL,68,V,,M
JSC,4,614,LA16NW,LA16NW4,1,60914,68,12,5.7,RWBL,69,V,,M
JSC,4,614,LA16NW,LA16NW4,1,60914,68,12,5.7,WISN,83,S,,
JSC,4,614,LA16NW,LA16NW4,1,60914,68,12,5.7,LCSP,18,S,,
JSC,4,614,LA16NW,LA16NW4,1,60914,68,12,5.7,RWBL,69,S,,
JSC,4,614,LA16NW,LA16NW4,1,60914,68,12,5.7,BOBO,58,S,,
JSC,4,614,LA16NW,LA16NW4,1,60914,68,12,5.7,BOBO,62,S,,
JSC,4,614,LA16NW,LA16NW4,1,60914,68,12,5.7,SEWR,41,S,,
JSC,4,614,LA16NW,LA16NW4,1,60914,68,12,5.7,RWBL,72,V,,M
JSC,4,614,LA16NW,LA16NW4,1,60914,68,12,5.7,RWBL,75,V,,M
JSC,4,614,LA16NW,LA16NW4,1,60914,68,12,5.7,SAVS,38,S,,
JSC,4,614,LA16NW,LA16NW4,1,60914,68,12,5.7,SEWR,31,S,,
JSC,4,928,LA16NW,LA16NW4,2,62014,68,21,7.6,RWBL,33,V,,M
JSC,4,928,LA16NW,LA16NW4,2,62014,68,21,7.6,SEWR,43,S,,
JSC,4,928,LA16NW,LA16NW4,2,62014,68,21,7.6,SAVS,53,S,,
JSC,4,928,LA16NW,LA16NW4,2,62014,68,21,7.6,WEME,58,S,,
JSC,4,928,LA16NW,LA16NW4,2,62014,68,21,7.6,SORA,65,S,,
JSC,4,928,LA16NW,LA16NW4,2,62014,68,21,7.6,BOBO,38,V,,M
JSC,4,928,LA16NW,LA16NW4,2,62014,68,21,7.6,LCSP,42,S,,
JSC,4,928,LA16NW,LA16NW4,2,62014,68,21,7.6,WEME,60,S,,
JSC,4,928,LA16NW,LA16NW4,2,62014,68,21,7.6,RWBL,89,S,,
JSC,4,836,LA16NW,LA16NW4,3,70314,0,21.1,0,WEME,68,S,,
JSC,4,836,LA16NW,LA16NW4,3,70314,0,21.1,0,BOBO,52,S,,
JSC,4,836,LA16NW,LA16NW4,3,70314,0,21.1,0,SEWR,48,S,,
JSC,4,836,LA16NW,LA16NW4,3,70314,0,21.1,0,SAVS,32,S,,
JSC,4,836,LA16NW,LA16NW4,3,70314,0,21.1,0,MAWR,71,S,,
JSC,4,836,LA16NW,LA16NW4,3,70314,0,21.1,0,SEWR,45,S,,
JSC,4,836,LA16NW,LA16NW4,3,70314,0,21.1,0,SAVS,60,S,,
JSC,4,836,LA16NW,LA16NW4,3,70314,0,21.1,0,BOBO,27,V,,M
JSC,5,943,LA16NW,LA16NW5,2,62014,75,21.3,6.2,SAVS,68,S,,
JSC,5,943,LA16NW,LA16NW5,2,62014,75,21.3,6.2,BOBO,63,S,,
JSC,5,943,LA16NW,LA16NW5,2,62014,75,21.3,6.2,RWBL,89,S,,
JSC,5,943,LA16NW,LA16NW5,2,62014,75,21.3,6.2,RWBL,96,S,,
JSC,5,943,LA16NW,LA16NW5,2,62014,75,21.3,6.2,BOBO,58,S,,
JSC,5,943,LA16NW,LA16NW5,2,62014,75,21.3,6.2,WEME,54,S,,
JSC,5,943,LA16NW,LA16NW5,2,62014,75,21.3,6.2,SAVS,40,V,,
JSC,5,859,LA16NW,LA16NW5,3,70314,0,22,0,BOBO,20,V,,M
JSC,5,859,LA16NW,LA16NW5,3,70314,0,22,0,SAVS,26,S,,
JSC,5,859,LA16NW,LA16NW5,3,70314,0,22,0,SAVS,28,S,,
JSC,1,706,LA8NW,LA8NW1,1,60914,5,14.8,4.5,SAVS,28,V,,
JSC,1,706,LA8NW,LA8NW1,1,60914,5,14.8,4.5,SAVS,28,V,,
JSC,1,706,LA8NW,LA8NW1,1,60914,5,14.8,4.5,SAVS,34,S,,
JSC,1,706,LA8NW,LA8NW1,1,60914,5,14.8,4.5,MAWR,65,S,,
JSC,1,706,LA8NW,LA8NW1,1,60914,5,14.8,4.5,MAWR,71,S,,
JSC,1,706,LA8NW,LA8NW1,1,60914,5,14.8,4.5,CCSP,68,S,,
JSC,1,706,LA8NW,LA8NW1,1,60914,5,14.8,4.5,COYE,57,S,,
JSC,1,706,LA8NW,LA8NW1,1,60914,5,14.8,4.5,RWBL,68,S,,
JSC,1,706,LA8NW,LA8NW1,1,60914,5,14.8,4.5,WEME,54,S,,
JSC,1,743,LA8NW,LA8NW1,2,62014,15,18.6,4.1,SAVS,48,S,,
JSC,1,743,LA8NW,LA8NW1,2,62014,15,18.6,4.1,SAVS,56,S,,
JSC,1,743,LA8NW,LA8NW1,2,62014,15,18.6,4.1,RWBL,63,S,,
JSC,1,743,LA8NW,LA8NW1,2,62014,15,18.6,4.1,RWBL,41,S,,
JSC,1,743,LA8NW,LA8NW1,2,62014,15,18.6,4.1,SAVS,51,V,,
JSC,1,743,LA8NW,LA8NW1,2,62014,15,18.6,4.1,CCSP,42,S,,
JSC,1,743,LA8NW,LA8NW1,2,62014,15,18.6,4.1,SAVS,56,S,,
JSC,1,743,LA8NW,LA8NW1,2,62014,15,18.6,4.1,SAVS,38,S,,
JSC,1,618,LA8NW,LA8NW1,3,70314,0,14.7,0,MAWR,68,S,,
JSC,1,618,LA8NW,LA8NW1,3,70314,0,14.7,0,RWBL,50,S,,
JSC,1,618,LA8NW,LA8NW1,3,70314,0,14.7,0,COYE,38,S,,
JSC,1,618,LA8NW,LA8NW1,3,70314,0,14.7,0,MAWR,24,S,,
JSC,1,618,LA8NW,LA8NW1,3,70314,0,14.7,0,SAVS,56,S,,
JSC,1,618,LA8NW,LA8NW1,3,70314,0,14.7,0,SAVS,41,S,,
JSC,1,618,LA8NW,LA8NW1,3,70314,0,14.7,0,SAVS,52,V,,
JSC,1,618,LA8NW,LA8NW1,3,70314,0,14.7,0,ROPI,96,V,,
JSC,1,618,LA8NW,LA8NW1,3,70314,0,14.7,0,ROPI,96,V,,
JSC,1,618,LA8NW,LA8NW1,3,70314,0,14.7,0,ROPI,96,V,,
JSC,1,618,LA8NW,LA8NW1,3,70314,0,14.7,0,WEME,83,S,,
JSC,1,618,LA8NW,LA8NW1,3,70314,0,14.7,0,CCSP,68,S,,
JSC,1,618,LA8NW,LA8NW1,3,70314,0,14.7,0,SAVS,62,V,,
JSC,1,618,LA8NW,LA8NW1,3,70314,0,14.7,0,WISN,70,S,,
JSC,3,718,LA8NW,LA8NW3,1,60914,5,13.1,7.2,CCSP,36,S,,
JSC,3,718,LA8NW,LA8NW3,1,60914,5,13.1,7.2,CCSP,43,S,,
JSC,3,718,LA8NW,LA8NW3,1,60914,5,13.1,7.2,BOBO,54,S,,
JSC,3,718,LA8NW,LA8NW3,1,60914,5,13.1,7.2,BHCO,21,V,,M
JSC,3,718,LA8NW,LA8NW3,1,60914,5,13.1,7.2,COYE,53,S,,
JSC,3,718,LA8NW,LA8NW3,1,60914,5,13.1,7.2,WISN,71,S,,
JSC,3,718,LA8NW,LA8NW3,1,60914,5,13.1,7.2,WEME,62,S,,
JSC,3,718,LA8NW,LA8NW3,1,60914,5,13.1,7.2,SAVS,38,S,,
JSC,3,718,LA8NW,LA8NW3,1,60914,5,13.1,7.2,SAVS,34,S,,
JSC,3,718,LA8NW,LA8NW3,1,60914,5,13.1,7.2,SAVS,63,V,,
JSC,3,755,LA8NW,LA8NW3,2,62014,30,18.2,5.5,BOBO,57,S,,
JSC,3,755,LA8NW,LA8NW3,2,62014,30,18.2,5.5,SAVS,16,V,,
JSC,3,755,LA8NW,LA8NW3,2,62014,30,18.2,5.5,SAVS,16,V,,
JSC,3,755,LA8NW,LA8NW3,2,62014,30,18.2,5.5,COYE,63,S,,
JSC,3,755,LA8NW,LA8NW3,2,62014,30,18.2,5.5,RWBL,48,S,,
JSC,3,755,LA8NW,LA8NW3,2,62014,30,18.2,5.5,SAVS,23,V,,
JSC,3,755,LA8NW,LA8NW3,2,62014,30,18.2,5.5,BOBO,49,S,,
JSC,3,755,LA8NW,LA8NW3,2,62014,30,18.2,5.5,BOBO,53,S,,
JSC,3,755,LA8NW,LA8NW3,2,62014,30,18.2,5.5,BOBO,36,V,,M
JSC,3,755,LA8NW,LA8NW3,2,62014,30,18.2,5.5,BOBO,34,V,,M
JSC,3,755,LA8NW,LA8NW3,2,62014,30,18.2,5.5,CCSP,47,S,,
JSC,3,608,LA8NW,LA8NW3,3,70314,1,14.4,0,SAVS,24,S,,
JSC,3,608,LA8NW,LA8NW3,3,70314,1,14.4,0,SAVS,28,S,,
JSC,3,608,LA8NW,LA8NW3,3,70314,1,14.4,0,RWBL,90,S,,
JSC,3,608,LA8NW,LA8NW3,3,70314,1,14.4,0,SAVS,34,S,,
JSC,3,608,LA8NW,LA8NW3,3,70314,1,14.4,0,COYE,52,S,,
JSC,3,608,LA8NW,LA8NW3,3,70314,1,14.4,0,BOBO,58,S,,
JSC,3,608,LA8NW,LA8NW3,3,70314,1,14.4,0,MAWR,95,S,,
JSC,3,608,LA8NW,LA8NW3,3,70314,1,14.4,0,MAWR,97,S,,
JSC,3,608,LA8NW,LA8NW3,3,70314,1,14.4,0,TRSW,56,V,,
JSC,3,608,LA8NW,LA8NW3,3,70314,1,14.4,0,COYE,43,S,,
JSC,3,608,LA8NW,LA8NW3,3,70314,1,14.4,0,RWBL,95,S,,
JSC,3,608,LA8NW,LA8NW3,3,70314,1,14.4,0,SAVS,45,S,,
JSC,3,608,LA8NW,LA8NW3,3,70314,1,14.4,0,CCSP,76,S,,
JSC,4,735,LA8NW,LA8NW4,1,60914,3,14.8,10.3,BOBO,36,V,,M
JSC,4,735,LA8NW,LA8NW4,1,60914,3,14.8,10.3,SAVS,34,V,,
JSC,4,735,LA8NW,LA8NW4,1,60914,3,14.8,10.3,BOBO,41,S,,
JSC,4,735,LA8NW,LA8NW4,1,60914,3,14.8,10.3,BOBO,56,S,,
JSC,4,735,LA8NW,LA8NW4,1,60914,3,14.8,10.3,SAVS,18,S,,
JSC,4,735,LA8NW,LA8NW4,1,60914,3,14.8,10.3,SAVS,47,S,,
JSC,4,735,LA8NW,LA8NW4,1,60914,3,14.8,10.3,SAVS,49,S,,
JSC,4,735,LA8NW,LA8NW4,1,60914,3,14.8,10.3,CCSP,61,S,,
JSC,4,735,LA8NW,LA8NW4,1,60914,3,14.8,10.3,SAVS,43,S,,
JSC,4,735,LA8NW,LA8NW4,1,60914,3,14.8,10.3,BOBO,67,S,,
JSC,4,735,LA8NW,LA8NW4,1,60914,3,14.8,10.3,BOBO,91,V,,M
JSC,4,830,LA8NW,LA8NW4,2,62014,35,20.6,8.6,BOBO,28,V,,
JSC,4,830,LA8NW,LA8NW4,2,62014,35,20.6,8.6,BOBO,59,S,,
JSC,4,830,LA8NW,LA8NW4,2,62014,35,20.6,8.6,BOBO,67,S,,
JSC,4,830,LA8NW,LA8NW4,2,62014,35,20.6,8.6,SAVS,26,V,,
JSC,4,830,LA8NW,LA8NW4,2,62014,35,20.6,8.6,SAVS,27,V,,
